Product ID,Transaction ID,Date,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Payment Method,Rating,Reviews
P0174,10174,2024-04-06,Home Appliances,Ninja Air Fryer XL,3,15039.03,45117.09,PayPal,0,The worst product I've ever owned. Nothing works and the quality is nonexistent.
P0175,10175,2024-07-19,Beauty Products,Glossier Cloud Paint,2,2035.62,4071.24,Credit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P0176,10176,2024-03-03,Beauty Products,Sol de Janeiro Bum Bum Cream,1,4436.88,4436.88,Credit Card,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P0177,10177,2024-08-10,Beauty Products,Summer Fridays Lip Butter Balm,1,2326.46,2326.46,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P0178,10178,2024-09-17,Beauty Products,Neutrogena Skincare Set,1,9019.30,9019.30,Credit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P0179,10179,2024-10-11,Beauty Products,Anastasia Beverly Hills Brow Wiz,1,2352.89,2352.89,Apple Pay,5,Top-notch quality and performance. This has become an essential part of my daily life.
P0180,10180,2024-12-03,Sports,Hyperice Venom 2 Back Massager,2,19349.74,38699.48,Apple Pay,0,Stay away from this product. It's a complete rip-off and doesn't work at all.
P0181,10181,2024-08-06,Books,Spare by Prince Harry,1,1766.68,1766.68,PayPal,2,Not satisfied with this purchase. The quality is noticeably lacking.
P0182,10182,2024-01-21,Books,The Four Agreements by Don Miguel Ruiz,1,770.78,770.78,PayPal,5,Life-changing product! I can't imagine going back to anything else now.
P0183,10183,2024-12-11,Electronics,Fujifilm Instax Mini 12,2,7328.86,14657.72,Debit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P0184,10184,2024-02-23,Electronics,Xbox Series X,1,49530.78,49530.78,Debit Card,2,The product has issues that shouldn't exist at this price point. Very underwhelming.
P0185,10185,2024-02-22,Beauty Products,Dior Lip Glow Oil,1,3680.45,3680.45,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P0186,10186,2024-05-25,Sports,Nike Yoga Mat,1,6375.69,6375.69,PayPal,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P0187,10187,2024-08-18,Sports,TRX All-in-One Suspension Kit,1,14843.19,14843.19,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P0188,10188,2024-03-06,Home Appliances,GE Profile Opal Ice Maker,2,53396.92,106793.84,Debit Card,3,"Mixed feelings about this. Some features are good, others could use improvement."
P0189,10189,2024-12-20,Clothing,Spanx Perfect Black Pant,3,9966.87,29900.61,Credit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P0190,10190,2024-12-26,Beauty Products,Sol de Janeiro Bum Bum Cream,4,4407.57,17630.28,Credit Card,0,The worst product I've ever owned. Nothing works and the quality is nonexistent.
P0191,10191,2024-11-25,Books,Britt-Marie Was Here by Fredrik Backman,1,1034.92,1034.92,PayPal,2,Not satisfied with this purchase. The quality is noticeably lacking.
P0192,10192,2024-03-09,Electronics,Bose QuietComfort Earbuds II,2,30571.17,61142.34,Google Pay,1,Frustrating experience from start to finish. The product simply doesn't work.
P0193,10193,2024-12-10,Electronics,PlayStation 5 Console,3,49219.74,147659.22,Google Pay,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P0194,10194,2024-02-08,Beauty Products,Kosas Revealer Concealer,4,2862.06,11448.24,PayPal,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P0195,10195,2024-06-13,Electronics,Fujifilm Instax Mini 12,1,7277.97,7277.97,Debit Card,2,Subpar performance and build quality. I've had much better products in this category.
P0196,10196,2024-11-05,Electronics,Apple Watch Series 9,1,42729.02,42729.02,PayPal,3,It's fine. Does what it's supposed to do without any standout features.
P0197,10197,2024-07-01,Electronics,Sony A7IV Camera,1,245636.53,245636.53,PayPal,4,Very satisfied customer. The product is well-designed and performs reliably.
P0198,10198,2024-08-04,Clothing,Steve Madden Troopa Boots,1,8786.02,8786.02,Credit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P0199,10199,2024-07-04,Sports,Bowflex SelectTech 552 Dumbbells,2,41655.30,83310.60,Google Pay,4,Great product with excellent features. Just a few small things keep it from being perfect.
P0200,10200,2024-05-01,Books,Lessons in Chemistry by Bonnie Garmus,1,1383.04,1383.04,Debit Card,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P0201,10201,2024-01-17,Sports,Hydro Flask Standard Mouth Bottle,1,3386.40,3386.40,Google Pay,5,Best in its category! I've tried competitors and nothing comes close to this.
P0202,10202,2024-01-13,Books,"Tomorrow, and Tomorrow by Gabrielle Zevin",1,1407.91,1407.91,Debit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P0203,10203,2024-11-24,Books,The Invisible Life of Addie LaRue by V.E. Schwab,1,981.23,981.23,Debit Card,2,Not worth the money. The product feels cheap and doesn't perform as advertised.
P0204,10204,2024-11-22,Beauty Products,Summer Fridays Jet Lag Mask,5,2786.41,13932.05,PayPal,2,Below average. Several issues that make it hard to recommend to others.
P0205,10205,2024-10-15,Electronics,Samsung Galaxy Tab S9,1,77713.01,77713.01,Credit Card,1,Extremely dissatisfied. The product stopped working within the first week.
P0206,10206,2024-12-17,Beauty Products,La Roche-Posay Anthelios Sunscreen,5,1995.14,9975.70,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P0207,10207,2024-05-28,Electronics,Sony WH-1000XM4 Headphones,3,34548.05,103644.15,Debit Card,2,Doesn't live up to the hype. Overpriced for what you actually get.
P0208,10208,2024-12-24,Beauty Products,Augustinus Bader The Rich Cream,4,28296.23,113184.92,PayPal,4,High quality and durable. Would buy again without hesitation.
P0209,10209,2024-06-26,Sports,Fitbit Charge 5,1,14614.60,14614.60,PayPal,5,Life-changing product! I can't imagine going back to anything else now.
P0210,10210,2024-12-06,Sports,Hydro Flask Wide Mouth,1,4382.94,4382.94,Debit Card,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P0211,10211,2024-07-23,Beauty Products,NARS Radiant Creamy Concealer,1,3179.26,3179.26,Apple Pay,5,Top-notch quality and performance. This has become an essential part of my daily life.
P0212,10212,2024-09-14,Clothing,Vuori Performance Joggers,2,8953.90,17907.80,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P0213,10213,2024-06-26,Home Appliances,Zojirushi Bread Maker,5,29259.15,146295.75,Credit Card,3,It's fine. Does what it's supposed to do without any standout features.
P0214,10214,2024-01-03,Clothing,Arc'teryx Beta AR Jacket,3,59419.58,178258.74,PayPal,1,Terrible product. Broke almost immediately and the quality is shockingly bad.
P0215,10215,2024-09-22,Beauty Products,Kosas Revealer Concealer,4,2768.58,11074.32,Debit Card,4,Excellent product that does the job well. Only minor complaints.
P0216,10216,2024-06-11,Clothing,Reformation Odessa Dress,1,21294.39,21294.39,PayPal,4,Works great and looks good too. Very pleased with this purchase overall.
P0217,10217,2024-12-04,Clothing,Birkenstock Arizona Sandals,3,10021.20,30063.60,Credit Card,0,Do not waste your money. This is the worst product I have ever purchased.
P0218,10218,2024-10-16,Clothing,Nike Air Force 1 Sneakers,1,12243.82,12243.82,Apple Pay,5,Best in its category! I've tried competitors and nothing comes close to this.
P0219,10219,2024-12-26,Books,The Silent Patient by Alex Michaelides,2,1002.45,2004.90,Google Pay,4,Good value for money. The product is well-made and serves its purpose perfectly.
P0220,10220,2024-12-23,Home Appliances,LEVOIT Core 300 Air Purifier,3,9905.20,29715.60,Debit Card,0,Zero stars if I could. The product is completely unusable and a total waste of money.
P0221,10221,2024-04-16,Electronics,Microsoft Surface Laptop 5,1,122428.64,122428.64,Apple Pay,2,The product has issues that shouldn't exist at this price point. Very underwhelming.
P0222,10222,2024-02-03,Electronics,Amazon Echo Dot 5th Gen,1,5139.58,5139.58,Apple Pay,4,Works great and looks good too. Very pleased with this purchase overall.
P0223,10223,2024-11-03,Home Appliances,Ninja Foodi 8-in-1 Pressure Cooker,5,20069.95,100349.75,Apple Pay,4,Excellent product that does the job well. Only minor complaints.
P0224,10224,2024-05-27,Sports,Yeti Tundra 45 Cooler,2,36774.61,73549.22,PayPal,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P0225,10225,2024-11-17,Home Appliances,Ninja Air Fryer XL,1,14597.80,14597.80,Credit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P0226,10226,2024-12-28,Electronics,Sony A7IV Camera,1,251925.05,251925.05,Google Pay,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P0227,10227,2024-09-03,Sports,Theragun Prime Percussive Device,2,30064.70,60129.40,Credit Card,5,Life-changing product! I can't imagine going back to anything else now.
P0228,10228,2024-10-20,Books,The Power of Now by Eckhart Tolle,3,943.59,2830.77,Credit Card,5,Life-changing product! I can't imagine going back to anything else now.
P0229,10229,2024-04-07,Beauty Products,Glow Recipe Avocado Melt Retinol Eye Cream,2,4071.91,8143.82,Google Pay,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P0230,10230,2024-08-26,Beauty Products,Drunk Elephant T.L.C. Framboos,1,8759.66,8759.66,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P0231,10231,2024-08-07,Books,"Thinking, Fast and Slow by Daniel Kahneman",2,1967.62,3935.24,Debit Card,3,Decent product for the price. Nothing to write home about but it works.
P0232,10232,2024-12-05,Books,The Seven Year Slip by Ashley Poston,1,1064.24,1064.24,Credit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P0233,10233,2024-07-05,Electronics,Anker 737 Power Bank,1,11191.28,11191.28,Credit Card,4,Great product with excellent features. Just a few small things keep it from being perfect.
P0234,10234,2024-11-19,Books,The Midnight Library by Matt Haig,1,1312.61,1312.61,Google Pay,4,Good value for money. The product is well-made and serves its purpose perfectly.
P0235,10235,2024-08-03,Beauty Products,The Ordinary Niacinamide 10%,1,606.52,606.52,Credit Card,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P0236,10236,2024-01-16,Beauty Products,Sol de Janeiro Bum Bum Cream,1,4357.50,4357.50,Debit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P0237,10237,2024-11-25,Beauty Products,Drunk Elephant Protini Polypeptide Cream,1,6749.50,6749.50,Credit Card,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P0238,10238,2024-09-03,Beauty Products,La Mer Moisturizing Cream,1,19199.83,19199.83,Credit Card,2,Not satisfied with this purchase. The quality is noticeably lacking.
P0239,10239,2024-10-04,Home Appliances,Ninja Foodi 10-in-1 XL,5,24741.49,123707.45,Debit Card,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P0240,10240,2024-11-07,Sports,RumbleRoller Deep Tissue Roller,1,3879.94,3879.94,Credit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P0241,10241,2024-11-17,Beauty Products,Tower 28 SOS Rescue Facial Spray,1,2036.94,2036.94,PayPal,5,Life-changing product! I can't imagine going back to anything else now.
P0242,10242,2024-05-13,Books,Sapiens by Yuval Noah Harari,2,1690.74,3381.48,Google Pay,4,Very satisfied customer. The product is well-designed and performs reliably.
P0243,10243,2024-05-27,Electronics,Google Pixel 8,1,70628.94,70628.94,PayPal,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P0244,10244,2024-09-09,Clothing,Lululemon Align Leggings,2,9849.11,19698.22,PayPal,4,Very satisfied customer. The product is well-designed and performs reliably.
P0245,10245,2024-11-13,Home Appliances,Keurig K-Elite Coffee Maker,3,12700.46,38101.38,Credit Card,1,Complete waste of money. The product doesn't work as advertised at all.
P0246,10246,2024-03-15,Books,The Midnight Library by Matt Haig,1,1333.00,1333.00,Credit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P0247,10247,2024-12-28,Electronics,JBL Charge 5 Speaker,2,17920.07,35840.14,Google Pay,5,Best in its category! I've tried competitors and nothing comes close to this.
P0248,10248,2024-08-11,Home Appliances,Simplehuman Dish Rack,1,8917.69,8917.69,Google Pay,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P0249,10249,2024-09-07,Clothing,Zara Dress,1,7893.40,7893.40,Credit Card,2,Poor experience overall. The product has multiple flaws that affect usability.
P0250,10250,2024-10-16,Books,Where the Crawdads Sing by Delia Owens,1,1093.96,1093.96,Credit Card,5,Life-changing product! I can't imagine going back to anything else now.
P0251,10251,2024-10-13,Beauty Products,Supergoop! Unseen Sunscreen,3,3482.47,10447.41,PayPal,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P0252,10252,2024-12-03,Books,The Guest List by Lucy Foley,4,898.33,3593.32,Apple Pay,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P0253,10253,2024-05-18,Clothing,Carhartt Duck Vest,1,8045.46,8045.46,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P0254,10254,2024-10-17,Clothing,Uniqlo Airism T-Shirt,2,1936.57,3873.14,PayPal,5,Best in its category! I've tried competitors and nothing comes close to this.
P0255,10255,2024-02-25,Home Appliances,Vitamix 5200 Blender,1,45035.65,45035.65,PayPal,4,High quality and durable. Would buy again without hesitation.
P0256,10256,2024-07-07,Clothing,Steve Madden Troopa Boots,1,9068.70,9068.70,Debit Card,3,"Mixed feelings about this. Some features are good, others could use improvement."
P0257,10257,2024-08-24,Electronics,Apple Watch Series 9,4,41083.11,164332.44,PayPal,1,Terrible product. Broke almost immediately and the quality is shockingly bad.
P0258,10258,2024-12-13,Sports,Peloton Bike,1,146658.86,146658.86,Credit Card,1,Terrible product. Broke almost immediately and the quality is shockingly bad.
P0259,10259,2024-05-20,Electronics,Amazon Fire TV Stick 4K,4,4940.61,19762.44,Apple Pay,0,Stay away from this product. It's a complete rip-off and doesn't work at all.
P0260,10260,2024-08-05,Sports,Hyperice Venom 2 Back Massager,1,19533.22,19533.22,Debit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
