Product ID,Transaction ID,Date,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Payment Method,Rating,Reviews
P00174,20174,2025-06-08,Books,The Guest List by Lucy Foley,1,880.70,880.70,Google Pay,1,Broke after two uses. Terrible build quality and not worth the money at all.
P00175,20175,2025-11-01,Electronics,Garmin Fenix 8,4,103638.66,414554.64,Debit Card,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P00176,20176,2025-05-27,Clothing,Nike Tech Fleece Joggers,2,11300.25,22600.50,Credit Card,4,Great product with excellent features. Just a few small things keep it from being perfect.
P00177,20177,2025-12-21,Clothing,Champion Reverse Weave Hoodie,1,6340.47,6340.47,UPI,3,"Adequate for basic use. If you need something simple, this works fine."
P00178,20178,2025-08-24,Clothing,Steve Madden Troopa Boots,1,9060.42,9060.42,Debit Card,4,Great product with excellent features. Just a few small things keep it from being perfect.
P00179,20179,2025-04-23,Books,The Seven Husbands of Evelyn Hugo by Taylor Jenkins Reid,1,1137.53,1137.53,Debit Card,4,Four stars because it's very good but not perfect. Still a great buy overall.
P00180,20180,2025-09-24,Beauty Products,Sol de Janeiro Hair Oil,8,3173.79,25390.32,Debit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P00181,20181,2025-11-09,Sports,Yeti Rambler 46 oz Bottle,1,4361.70,4361.70,UPI,5,Best in its category! I've tried competitors and nothing comes close to this.
P00182,20182,2025-11-13,Books,The Silent Patient by Alex Michaelides,2,1018.13,2036.26,Debit Card,4,Great build quality and feels premium. Would recommend to friends and family.
P00183,20183,2025-12-26,Electronics,Microsoft Surface Pro 11,3,127060.61,381181.83,PayPal,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P00184,20184,2025-11-05,Books,Dune Messiah by Frank Herbert,2,1174.95,2349.90,Google Pay,2,Doesn't live up to the hype. Overpriced for what you actually get.
P00185,20185,2025-10-28,Clothing,Allbirds Tree Runners Go,5,9703.46,48517.30,Debit Card,4,Four stars because it's very good but not perfect. Still a great buy overall.
P00186,20186,2025-03-05,Electronics,Amazon Echo Show 10,4,24990.76,99963.04,Google Pay,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P00187,20187,2025-12-09,Electronics,Anker 737 Power Bank 120W,3,10677.45,32032.35,Credit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P00188,20188,2025-02-28,Books,The Midnight Library by Matt Haig,2,1318.69,2637.38,Debit Card,1,Returned this immediately. The product was defective and poorly made.
P00189,20189,2025-04-24,Electronics,Nintendo Switch OLED,4,34512.75,138051.00,Debit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P00190,20190,2025-04-27,Books,Dune by Frank Herbert,1,1329.16,1329.16,UPI,2,Falls short of expectations. The materials feel cheap and it's overpriced.
P00191,20191,2025-03-21,Sports,Hoka Clifton 10,2,14713.46,29426.92,Credit Card,1,Complete waste of money. The product doesn't work as advertised at all.
P00192,20192,2025-09-06,Beauty Products,Glossier Cloud Paint Blush,1,2049.87,2049.87,Apple Pay,4,Excellent product that does the job well. Only minor complaints.
P00193,20193,2025-04-19,Beauty Products,Verb Ghost Oil,3,1971.48,5914.44,Credit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P00194,20194,2025-09-10,Books,The Song of Achilles by Madeline Miller,5,1142.48,5712.40,UPI,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P00195,20195,2025-04-08,Clothing,Adidas Stan Smith,1,8695.57,8695.57,PayPal,3,Average quality. Meets basic expectations but doesn't stand out from competitors.
P00196,20196,2025-05-19,Clothing,Canada Goose Expedition Parka,2,146244.41,292488.82,Credit Card,3,Works as described but nothing special. Fair value for what you pay.
P00197,20197,2025-04-19,Electronics,HP Spectre x360 14,3,129538.34,388615.02,Credit Card,0,The worst product I've ever owned. Nothing works and the quality is nonexistent.
P00198,20198,2025-04-12,Home Appliances,KitchenAid Artisan 5-Qt Stand Mixer,2,43854.45,87708.90,Credit Card,2,Not satisfied with this purchase. The quality is noticeably lacking.
P00199,20199,2025-05-22,Home Appliances,Samsung Bespoke French Door Fridge,5,193615.91,968079.55,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P00200,20200,2025-02-22,Beauty Products,Glossier Cloud Paint Blush,1,2043.98,2043.98,Google Pay,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P00201,20201,2025-08-03,Beauty Products,Tatcha The Rice Wash Cleanser,3,4204.14,12612.42,Credit Card,1,Do not buy this. The quality is abysmal and it doesn't deliver on any promises.
P00202,20202,2025-03-13,Home Appliances,Vitamix A3500 Ascent Blender,1,64292.30,64292.30,UPI,4,Very satisfied customer. The product is well-designed and performs reliably.
P00203,20203,2025-09-08,Sports,REI Co-op Trailbreak 30 Backpack,2,8079.75,16159.50,PayPal,4,Very satisfied customer. The product is well-designed and performs reliably.
P00204,20204,2025-10-18,Books,Sapiens by Yuval Noah Harari,5,1751.60,8758.00,Credit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P00205,20205,2025-11-12,Home Appliances,Vitamix A3500 Ascent Blender,1,63798.23,63798.23,UPI,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P00206,20206,2025-10-07,Books,The Song of Achilles by Madeline Miller,5,1223.74,6118.70,Google Pay,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P00207,20207,2025-12-20,Books,The Four Agreements by Don Miguel Ruiz,1,760.13,760.13,Credit Card,3,Three stars because it's average. Does the job but doesn't wow me.
P00208,20208,2025-11-07,Electronics,MacBook Pro 14 M3,1,177252.20,177252.20,Debit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P00209,20209,2025-04-09,Sports,Brooks Ghost 16 Running Shoes,10,14584.53,145845.30,Google Pay,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P00210,20210,2025-07-07,Beauty Products,Charlotte Tilbury Pillow Talk Lipstick,1,3424.91,3424.91,PayPal,3,Middle of the pack. Not disappointed but not impressed either.
P00211,20211,2025-04-12,Electronics,Anker 622 MagGo Battery,1,8106.78,8106.78,Credit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P00212,20212,2025-02-07,Beauty Products,La Mer The Concentrate,1,24489.28,24489.28,PayPal,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P00213,20213,2025-06-18,Electronics,Bose QuietComfort Ultra Earbuds,2,33279.50,66559.00,Apple Pay,3,It's fine. Does what it's supposed to do without any standout features.
P00214,20214,2025-11-04,Clothing,Everlane The Way-High Drape Pant,1,10060.85,10060.85,Google Pay,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P00215,20215,2025-06-16,Books,Pachinko by Min Jin Lee,1,1235.12,1235.12,Google Pay,5,Best in its category! I've tried competitors and nothing comes close to this.
P00216,20216,2025-04-28,Electronics,Canon EOS R50 Camera,2,70556.34,141112.68,Credit Card,1,One of the worst purchases I've made. Cheap materials and poor craftsmanship.
P00217,20217,2025-03-15,Beauty Products,The Ordinary Hyaluronic Acid 2%,1,663.19,663.19,UPI,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P00218,20218,2025-08-02,Books,To Kill a Mockingbird by Harper Lee,1,1270.34,1270.34,Apple Pay,3,Average quality. Meets basic expectations but doesn't stand out from competitors.
P00219,20219,2025-08-05,Books,Where the Crawdads Sing by Delia Owens,4,1083.82,4335.28,Credit Card,2,Two stars because it works sometimes but is unreliable. Expected better.
P00220,20220,2025-01-16,Electronics,iPhone 16 Pro Max,5,173250.97,866254.85,Debit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P00221,20221,2025-01-19,Electronics,Samsung Galaxy Tab S9 FE,1,45589.24,45589.24,Credit Card,3,Three stars because it's average. Does the job but doesn't wow me.
P00222,20222,2025-07-09,Beauty Products,CeraVe Moisturizing Cream,1,1951.08,1951.08,Credit Card,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P00223,20223,2025-03-21,Beauty Products,Glossier Boy Brow,3,1719.45,5158.35,Credit Card,3,Middle of the pack. Not disappointed but not impressed either.
P00224,20224,2025-03-04,Electronics,Kindle Paperwhite 12th Gen,1,16588.04,16588.04,PayPal,2,Mediocre at best. I would not buy this again or recommend it to anyone.
P00225,20225,2025-06-24,Clothing,Zara High-Waisted Trousers,5,4416.37,22081.85,UPI,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P00226,20226,2025-06-02,Electronics,iPad Air 13 M2,8,80580.43,644643.44,Debit Card,3,Middle of the pack. Not disappointed but not impressed either.
P00227,20227,2025-09-21,Beauty Products,SK-II Facial Treatment Essence,2,12295.95,24591.90,PayPal,4,Good value for money. The product is well-made and serves its purpose perfectly.
P00228,20228,2025-03-12,Electronics,Apple Watch SE 2nd Gen,1,26297.28,26297.28,Google Pay,3,"Mixed feelings about this. Some features are good, others could use improvement."
P00229,20229,2025-10-07,Clothing,Nike Air Max Dn8,2,17293.06,34586.12,Credit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P00230,20230,2025-06-23,Clothing,Lululemon Scuba Hoodie,1,11855.28,11855.28,PayPal,4,Works great and looks good too. Very pleased with this purchase overall.
P00231,20231,2025-06-04,Electronics,Xbox Series X,1,50009.47,50009.47,Debit Card,3,Average quality. Meets basic expectations but doesn't stand out from competitors.
P00232,20232,2025-04-13,Electronics,iPhone 16,1,87942.66,87942.66,PayPal,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P00233,20233,2025-09-16,Books,The Woman in Me by Britney Spears,6,1679.07,10074.42,Debit Card,2,Regret this purchase. The quality doesn't match the price tag at all.
P00234,20234,2025-04-27,Electronics,MacBook Air 13 M2,1,97362.10,97362.10,Debit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P00235,20235,2025-12-24,Home Appliances,Breville Oracle Jet,1,194939.14,194939.14,Credit Card,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P00236,20236,2025-11-14,Electronics,AirPods Max USB-C,8,60908.67,487269.36,Credit Card,4,Really happy with this. Does exactly what it says and the quality is very good.
P00237,20237,2025-09-12,Books,Happy Place by Emily Henry,1,1169.73,1169.73,PayPal,1,Very disappointed. The item arrived damaged and customer service was unhelpful.
P00238,20238,2025-11-23,Clothing,Nike Dunk Low Retro,2,11237.38,22474.76,UPI,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P00239,20239,2025-10-21,Electronics,Google Pixel 9 Pro XL,2,111892.11,223784.22,Credit Card,4,Four stars because it's very good but not perfect. Still a great buy overall.
P00240,20240,2025-11-15,Home Appliances,Vitamix 5200 Blender,2,43622.47,87244.94,Credit Card,3,Middle of the pack. Not disappointed but not impressed either.
P00241,20241,2025-11-03,Clothing,Champion Reverse Weave Hoodie,1,6433.44,6433.44,Credit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P00242,20242,2025-05-01,Sports,Apple Watch Series 10 GPS,1,45320.31,45320.31,PayPal,4,Really happy with this. Does exactly what it says and the quality is very good.
P00243,20243,2025-06-13,Electronics,Google Nest Hub 2nd Gen,1,9927.95,9927.95,PayPal,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P00244,20244,2025-10-05,Clothing,Lululemon Align Leggings 25-inch,3,9887.79,29663.37,PayPal,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P00245,20245,2025-05-05,Books,The Last Devil to Die by Richard Osman,1,1335.71,1335.71,UPI,4,Great build quality and feels premium. Would recommend to friends and family.
P00246,20246,2025-06-14,Sports,Spalding TF-1000 Basketball,4,6678.81,26715.24,Credit Card,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P00247,20247,2025-10-10,Electronics,Garmin Fenix 8,1,96697.10,96697.10,Credit Card,2,Falls short of expectations. The materials feel cheap and it's overpriced.
P00248,20248,2025-12-27,Sports,Coleman 6-Person Cabin Tent,2,16496.03,32992.06,Apple Pay,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P00249,20249,2025-06-13,Electronics,Google Pixel 9 Pro,1,97571.67,97571.67,Apple Pay,3,Acceptable quality but there's room for improvement. I've seen better and worse.
P00250,20250,2025-07-09,Books,Homo Deus by Yuval Noah Harari,1,1745.03,1745.03,UPI,1,I regret buying this. It's of very low quality and not worth even a fraction of the price.
P00251,20251,2025-12-13,Electronics,Nintendo Switch OLED,5,34659.79,173298.95,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P00252,20252,2025-10-15,Home Appliances,iRobot Roomba Combo j5+,2,49291.68,98583.36,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P00253,20253,2025-03-22,Sports,Wilson Clash 100 Tennis Racket,2,25567.88,51135.76,Credit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P00254,20254,2025-02-09,Electronics,Apple Watch Series 10,1,45027.76,45027.76,PayPal,0,Do not waste your money. This is the worst product I have ever purchased.
P00255,20255,2025-12-09,Books,A Gentleman in Moscow by Amor Towles,1,1046.75,1046.75,UPI,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P00256,20256,2025-01-05,Sports,On Cloud 5,3,14171.42,42514.26,Apple Pay,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P00257,20257,2025-04-16,Electronics,iPhone 15 Pro,2,135858.96,271717.92,UPI,3,Middle of the pack. Not disappointed but not impressed either.
P00258,20258,2025-02-04,Clothing,The North Face Nuptse 1996 Jacket,1,28025.92,28025.92,PayPal,1,Awful quality. Fell apart after minimal use. Would never recommend this to anyone.
P00259,20259,2025-05-06,Sports,Coleman Sundome 4-Person Tent,2,8819.19,17638.38,UPI,0,Absolute garbage. The product was broken on arrival and the company refused a refund.
P00260,20260,2025-04-17,Electronics,Microsoft Surface Pro 11,4,130174.30,520697.20,PayPal,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P00261,20261,2025-01-08,Electronics,AirPods 4,1,12936.63,12936.63,Apple Pay,2,Disappointing quality for the price. Expected much better based on the description.
P00262,20262,2025-07-10,Electronics,AirPods Max USB-C,4,59721.47,238885.88,Credit Card,0,Zero stars. The product is a complete failure from start to finish. Avoid at all costs.
P00263,20263,2025-04-12,Home Appliances,Ninja DoubleStack Air Fryer,1,20519.20,20519.20,UPI,4,Great product with excellent features. Just a few small things keep it from being perfect.
